3478:17,518,654,616,542,354,364,58,245,302
3479:3272,25342,9573,42608,3787,4240,72699,16616,22719,4621
3480:302,654,17,616,518,650,8,285,486,29
3490:616,302,58,17,285,1424,861,650,564,542
3500:542,1109,8,17,616,285,5117,84,103,245
3514:17,62,1196,302,616,486,1245,542,15,58
3529:17,302,654,76,616,58,8,866,84,29
3546:302,518,17,8,542,58,564,15,654,1023
3547:616,61,58,2030,1405,76,8,17,15,564
3551:8,29,76,58,84,616,17,654,302,650
3557:6097,984,1400,2634,135,4394,574,5557,463,29475
3572:29630,31775,24627,110194,238,76,54245,56825,19012,81034
3579:518,245,496,1471,17,119,2302,15,1744,508
3580:17,12586,45,508,6395,302,780,564,13668,616
3593:17,703,8,654,6,518,1382,616,650,302
3599:15,58,542,302,17,29,518,8,363,616
3609:486,58,654,17,1403,15,616,1196,103,518
3610:17,245,616,518,15,65,1744,327,656,131
3613:6545,183,86259,16570,37472,659,21280,30708,1908,138
3628:29,84,58,8,17,302,654,616,76,650
3656:17,616,8,554,364,542,101,508,289,654
3657:58,17,486,62,29,483,616,302,518,76
3663:58,302,654,17,61,15,29,616,364,787
3674:616,654,58,542,15,564,17,302,32,8
3684:568,37,37533,5513,571,3704,5218,6103,875,80992
3685:17,654,518,70,84,354,302,616,15,289
3686:302,29,76,8,58,616,17,84,866,654
3692:8,322,84,3213,1102,289,518,1762,47387,13273
3694:302,616,17,15,650,8,542,58,486,518
3701:518,2193,902,999,496,508,8,364,1405,61
3702:17,616,58,302,15,363,901,654,70,542
3717:84,902,17,1023,8,103,542,302,656,616
3721:654,17,616,58,518,84,29,8,650,736
3728:508,65,1546,3112,17,698,16995,38434,650,8226
3735:17,1535,616,508,15,188,654,1511,736,103
3736:616,364,58,787,17,8,302,70,245,508
3737:654,84,302,58,650,1102,301,29,518,8
3751:654,17,616,58,518,84,29,8,650,736
3752:518,616,542,302,1405,654,8,1511,2193,2172
3800:518,17,8,15,103,245,902,3233,58,542
3811:8772,6566,6977,69505,103119,11321,17232,71789,111309,157
3820:17,302,15,61,1196,654,1578,616,692,1086
3840:17,1102,8,518,654,302,1023,736,70,363
3846:4228,26871,29914,55674,276,6456,4864,9041,18386,14657
3849:302,17,58,650,616,3101,1140,224,29,62
3850:654,84,302,58,650,1102,301,29,518,8
3857:535,4534,15460,21699,2937,736,1002,32755,2464,1606
3859:616,17,542,518,302,654,1196,1511,8,101
3862:17,58,654,285,542,8,564,1196,84,190
3888:441,8,245,6315,17,76,1002,4547,13,103
3911:17,616,15,650,654,787,302,58,62,554
3921:2727,5355,37737,92913,23103,3374,3137,29022,102551,41052
3929:335,5857,13657,25635,32747,32817,925,8262,28,38740
3930:15,94,518,8,17,245,542,1405,1511,61
3934:6823,5111,38848,10541,59650,25817,90431,34710,13049,38291
3947:84,17,518,486,616,1102,302,654,554,542
3950:302,17,58,654,616,162,29,564,1535,1245
3962:15,94,518,8,17,245,542,1405,1511,61
3974:3042,11320,11634,22389,15332,25768,34902,16504,37879,9667
3975:17,8,616,61,1196,58,84,518,1102,508
3988:518,17,65,8,15,58,542,103,1405,4268
4001:17,302,654,76,616,58,8,866,84,29
4006:245,15,65,353,542,518,17,131,1405,5117
4007:4738,3307,113749,2778,34898,5904,262,9979,2265,92398
4008:29,8,58,84,302,17,76,616,654,650
4009:518,17,8,245,1405,654,58,76,302,1023
4028:58,654,483,616,542,15,17,1196,302,8
4031:302,616,654,29,8,866,76,58,17,84
4035:15,61,94,654,245,1023,8,17,518,84
4053:17,616,302,650,508,58,8,15,542,518
4064:8,17,302,58,289,15,1196,483,554,654
4067:1196,58,17,542,486,616,15,1535,61,101
4068:813,7059,616,4187,147,62,6583,564,14565,4422
4069:302,58,654,542,17,162,29,787,239,1822
4075:17,302,654,76,616,58,8,866,84,29
4076:347,31273,76,225,12218,45461,34773,2063,1651,40
4084:17,58,302,76,650,15,616,654,285,409
4091:518,327,787,101,656,17,1405,654,616,188
4098:276,9041,4228,4864,37149,14657,18386,2252,15228,18687
4103:17,62,302,616,518,58,301,654,650,289
4104:616,17,654,302,8,76,289,518,285,101
4124:719,984,463,8733,168,1400,8860,661,5480,4877
4132:518,15,302,1405,32,17,58,496,616,654
4134:3931,12084,17930,17,302,654,76,616,58,8
4138:1023,124,542,646,84,70,226,2068,9337,1551
4140:168,2153,1326,5480,984,76,7838,302,508,3789
4149:17,302,654,76,616,58,8,866,84,29
4158:168,297,226,352,1460,76,3789,984,70,10267
4164:654,17,302,8,58,1102,29,289,616,76
4167:17,542,518,1023,84,354,15,616,496,8
4171:9289,8321,226,1511,2548,3471,86,616,101,11050
4177:245,1023,1405,518,32,4967,65,61,119,364
4179:17,518,61,58,483,15,29,245,736,1050
4184:654,17,616,58,518,84,29,8,650,736
4190:2162,1487,42291,970,18038,101691,65,74637,6305,387
4209:1164,38904,1326,54784,19715,866,1223,45182,32789,61418
4210:17,616,58,8,302,364,518,564,61,542
4211:28789,40038,43926,4600,88132,91309,40470,100732,108608,17
4213:518,616,861,8,508,1196,302,564,6,748
4223:17,302,654,76,616,58,8,866,84,29
4237:654,84,302,58,650,1102,301,29,518,8
4242:361,17,654,302,518,8,58,29,236,354
4248:371,51319,4372,3509,2715,86333,1527,53372,4755,23580
4249:168,1326,297,719,76,574,3789,5557,4873,984
4265:17,654,302,29,162,58,3234,2185,84,1102
4269:17,302,654,616,787,301,285,542,65,58
4273:542,70,17,40,826,76,521,302,786,650
4275:17,1535,518,616,84,508,8,654,899,32
4277:302,17,58,654,616,162,29,564,1535,1245
4281:616,654,302,17,15,61,58,1086,518,8
4301:650,654,58,138,1245,17,10707,2868,76,3841
4303:17,564,76,302,899,1410,65,322,94,238
4304:17,616,302,518,58,8,564,224,236,289
4344:17,518,8,616,542,302,58,787,1023,62
4353:84,17,1382,327,518,8,496,101,508,22
4357:8,616,17,564,224,1050,182,364,3323,429
4365:168,984,9417,719,2139,226,8860,564,1326,16982
4371:1790,17,8,226,542,654,238,354,508,736
4372:518,17,58,1405,542,654,3233,1126,289,486
4399:262,500,226,2292,17,861,518,11,76,650
4400:486,58,654,17,1403,15,616,1196,103,518
4407:17,245,518,302,15,8,654,5567,103,542
4424:17,302,654,76,616,58,8,866,84,29
4426:25551,9363,40596,3926,4455,4244,54878,29047,12906,50294
4436:70,1023,500,931,226,616,81,17,378,1276
4453:378,4755,7006,1527,2880,3107,1589,1991,1712,10041
4457:518,245,1987,61,65,15,8,508,103,17
4458:364,17,654,58,8,1196,616,518,1511,409
4466:17,518,3233,15,327,787,131,1126,1405,1382
4469:302,654,29,58,616,17,542,239,15,162
4482:518,616,542,302,1405,654,8,1511,2193,2172
4507:17,654,616,61,999,58,238,1196,564,542
4514:17,518,616,8,61,101,103,289,542,245
4517:654,302,58,650,1102,301,29,518,8,1140
4519:359,55480,18722,302,49928,17,1239,2425,12441,9164
4522:5975,18602,76,4671,7622,311,8772,5641,40840,14814
4530:654,616,17,736,29,3144,76,813,2843,554
4537:1109,17,616,76,84,736,508,70,518,8
4543:17,1023,564,542,103,61,8,518,238,508
4562:82867,17,302,654,76,616,58,8,866,84
4578:3233,518,17,542,15,8,103,508,245,58
4588:302,654,17,58,861,616,15,76,1102,650
4618:5533,1405,1703,579,710,7869,245,4487,327,1262
4633:1121,18150,508,23183,8514,6632,4825,7620,378,1402
4637:9363,3926,25551,10463,40596,35703,12906,4244,54878,29047
4640:17,616,15,302,654,58,8,285,209,518
4641:518,238,245,17,15,32,616,1405,402,302
4642:35307,35534,31926,20801,40597,24029,7698,59623,508,3966
4651:616,861,58,302,654,17,650,1140,1196,224
4665:302,17,363,654,616,554,650,1348,4181,542
4666:4479,17,302,654,76,616,58,8,866,84
4682:17582,2778,81,2139,891,3288,1119,2265,8,1546
4687:654,84,302,58,650,1102,301,29,518,8
4692:518,17,65,8,15,58,542,103,1405,4268
4696:29,84,58,8,17,302,654,616,76,650
4702:6492,80060,19590,61918,20153,6753,28404,71377,277,86627
4730:542,518,58,616,302,736,15,8,654,650
4736:654,542,616,58,17,302,1023,518,76,61
4745:17,302,58,84,1102,29,616,8,518,736
4749:5567,564,1790,1190,1382,2140,103,1508,1606,1965
4751:25910,8167,12332,3126,367,3477,14841,2423,57974,70
4760:1913,76,17,508,1023,226,354,70,131,616
4762:58,616,94,245,224,601,8694,76,17,15
4767:12332,226,4575,25910,3599,17527,8167,1152,70,348
4774:302,654,363,17,32,70,1140,8,616,542
4779:9906,578,1822,147,151,10121,50153,31938,5343,44632
4788:84,17,518,486,616,1102,302,654,542,736
4789:17,302,654,76,616,58,8,866,84,29
4794:109427,109496,17,302,654,76,616,58,8,866
4796:78605,4622,17,302,654,76,616,58,8,866
4797:17,58,654,302,289,518,61,542,787,8
4802:17,542,518,1023,84,354,15,616,496,8
4816:302,58,17,616,238,4032,542,8,138,1276
4831:654,84,302,58,650,1102,301,29,518,8
4834:829,70,17,13468,657,9482,354,302,32,1382
4852:3042,11320,11634,22389,15332,25768,34902,16504,9667,24014
4863:35307,40597,24029,35534,31926,20801,226,81,508,7698
4870:542,650,616,654,17,58,302,1535,62,238
4875:2139,254,2265,76,496,698,361,302,564,654
4889:17,654,302,301,84,787,8,1102,616,289
4894:15,616,8,787,17,1405,654,564,698,1196
4898:17,302,654,76,616,58,8,866,84,29
4910:15,518,496,787,17,1987,245,65,6,364
4919:17,654,518,70,84,354,302,616,15,289
4926:15,302,17,8,1405,542,245,402,508,364
4934:17,8,245,616,58,554,1002,518,508,76
4935:518,15,999,245,947,3233,2955,2200,508,1023
4944:17,302,654,76,616,58,8,866,84,29
4946:17,327,518,58,1405,3162,2200,363,1023,131
4949:9354,17,8,354,1539,650,654,62,1305,899
4951:1410,17,2200,302,1987,1205,564,518,656,1002
4956:654,861,616,302,1276,29,17,542,1511,650
4961:840,17,3196,226,302,2548,81,1884,70,518
4984:4826,616,2618,205,244,2512,302,2665,25826,29
4986:29,616,8,76,866,58,654,17,84,302
4991:17,302,654,76,616,58,8,866,84,29
4992:616,289,61,17,101,15,162,6,650,58
4998:17,1023,518,616,654,302,736,84,496,1102
5001:302,616,17,15,650,8,542,58,486,518
5002:6503,15921,8660,17,24608,409,8,302,84,19871
5006:15,17,616,542,518,32,654,61,58,356
5007:245,17,1987,65,58,61,508,518,1744,999
5011:2541,21593,49558,6561,2607,7428,44421,115725,1888,2744
5015:518,17,65,8,15,58,542,103,1405,4268
5018:17,15,302,94,32429,70,364,29,20613,650
5031:302,29,654,17,616,58,486,8,650,1140
5039:16036,3506,1002,1340,441,10536,6315,4989,4194,827
5040:518,17,58,1405,542,654,3233,1126,289,486
5047:518,542,17,616,8,15,3233,245,999,787
5048:58,224,15,182,76,245,302,650,62,2988
5079:616,518,8,17,101,542,15,486,508,654
5086:58,654,616,17,302,554,542,518,8,650
5088:58,1196,616,17,861,654,650,190,76,483
5089:17,58,654,616,302,8,76,29,518,650
5090:508,76,731,1405,131,226,1287,65,787,17
5097:787,57786,104962,17,62583,4962,25881,62720,115353,29765
5107:70,3678,9785,5911,500,4148,19723,4377,7470,44380
5108:518,654,76,542,245,17,15,65,58,616
5119:616,564,656,542,58,1050,356,902,238,787
5120:17,103,542,616,564,58,8,1511,32,518
5129:245,15,1410,508,486,8873,616,302,483,542
5147:17,302,84,654,1405,301,8,364,902,1102
5148:17,302,654,76,616,58,8,866,84,29
5176:508,17,8,873,1405,84,1511,1804,564,65
5180:17,302,616,289,402,873,70,650,363,58
5188:1991,5254,17,61,15,1405,1410,302,518,1382
5202:17,302,654,76,616,58,8,866,84,29
5207:17,302,29,15,245,486,8,518,564,58
5208:364,17,302,8,15,1196,542,245,508,518
5214:65377,5092,1468,4499,1987,70,9505,76,25976,5533
5217:518,616,58,17,542,486,654,787,15,302
5247:518,999,84,8,542,616,1102,101,656,17
5271:70,6733,117,1535,4453,42,748,7585,27316,5767
5276:73638,20744,58142,20963,19929,37455,36752,47134,32280,1424
5279:861,17,302,616,542,356,58,409,564,3101
5288:81,17,616,226,70,654,731,302,1023,1511
5294:17,891,245,518,486,8,58,84,5176,999
5299:302,616,564,542,654,356,17,8,58,289
5300:616,518,65,302,17,6,238,8,861,1987
5306:518,616,15,486,787,302,654,8,1511,902
5307:17,302,654,76,616,58,8,866,84,29
5309:17,76,650,302,542,8,654,62,616,65
5323:16347,301,15,82586,3855,17,901,273,409,15573
5325:16073,8611,105630,89362,62270,15149,38747,40273,94537,18325
5329:3672,1551,10492,62962,8449,17185,9289,45956,17646,3372
5335:17,1102,8,518,654,302,1023,736,301,902
5358:518,17,58,1405,542,654,3233,1126,289,486
5361:17,302,84,8,58,518,654,1102,285,363
5364:1405,616,363,364,518,15,698,654,787,542
5378:22,564,302,508,518,654,17,616,101,650
5385:17,654,302,58,616,29,8,76,486,6
5387:302,17,654,58,518,650,616,8,486,32
5397:654,84,302,58,650,1102,301,29,518,8
5398:58,17,542,518,302,289,654,322,364,564
5403:17,542,1239,302,537,8676,58035,2318,3643,90901
5425:58,616,17,302,999,650,542,518,15,486
5433:17,58,62,654,650,616,787,302,224,518
5434:226,17,616,81,70,364,245,15,8,1535
5435:84,902,17,1023,8,103,542,302,656,616
5436:17,1102,8,518,654,302,1023,736,301,902
5438:616,8,84,302,58,518,654,289,17,787
5449:866,361,238,698,262,2139,500,358,409,901
5455:4755,1352,508,76,4825,17,2880,378,189,3107
5456:29,84,58,8,616,654,17,302,76,650
5458:1410,518,441,17,245,564,327,1002,2200,1205
5462:17,542,518,1023,84,354,15,616,496,8
5472:58,140,76,650,262,787,780,1126,17,616
5474:866,17,654,354,302,58,1023,76,301,1462
5477:378,719,564,11467,94,1682,105,352,66623,5767
5478:29,44,1790,2153,1326,76,352,16763,11813,719
5479:5888,20547,35030,47812,891,17,114848,2059,6483,363
5480:58,17,654,616,101,861,302,8,84,554
5499:508,81,17,650,245,616,15,518,302,364
5500:35016,65045,42389,111688,49627,112645,51176,14297,52778,16211
5502:518,8,17,1140,199,58,616,656,542,70
5512:17,654,616,542,58,518,656,1126,1405,101
5527:654,84,302,58,650,1102,301,29,518,8
5529:29,8,58,84,302,17,76,616,654,650
5530:542,616,61,654,650,554,302,394,861,58
5535:17,32,654,616,787,542,518,138,1535,301
5536:616,17,394,564,32,678,902,866,650,225
5542:654,8,17,518,15,6,616,302,1535,70
5551:654,84,302,58,650,1102,301,29,518,8
5562:17,518,654,616,542,354,364,58,245,302
5580:17,8,616,61,1196,58,84,518,1102,508
5584:12968,2856,2260,5486,7940,11577,31241,86115,24065,75058
5601:302,17,508,650,8,616,654,238,289,364
5611:29,76,8,616,866,58,654,17,84,302
5632:29,302,616,58,654,138,76,289,17,861
5640:17,654,76,58,302,650,422,190,554,564
5644:28980,15292,3268,45643,85413,121182,5145,32473,89155,39017
5645:17,542,1050,1126,226,1023,1382,564,70,58
5656:15,17,302,58,616,654,483,62,542,787
5666:3448,236,10641,19536,7795,60428,776,6673,23581,8442
5683:168,984,760,2153,8860,1460,5738,2642,72,719
5691:17,302,654,76,616,58,8,866,84,29
5696:245,15,1987,518,65,1405,2200,402,61,4268
5702:58,542,17,1196,508,1023,616,654,61,356
5707:245,15,1410,508,486,8873,616,302,483,542
5717:70,1023,500,931,226,616,81,17,378,1276
5718:654,17,302,8,58,1102,29,289,616,76
5721:72,2337,21487,1032,810,3,78568,748,106446,289
5722:616,17,58,654,162,1511,302,8,486,29
5741:654,17,61,70,616,542,650,29,58,131
5765:1196,15,17,616,902,356,162,302,58,486
5766:2406,6906,42870,1176,58,14966,358,11887,9662,41636
5780:564,327,1446,1100,65,4487,7518,8069,3162,901
5784:616,17,654,302,8,76,289,518,285,101
5788:3591,41000,28577,719,47847,74483,18709,41373,1730,17
5798:483,8,1410,61,518,616,15,999,1382,302
5803:361,17,654,302,518,8,58,29,236,354
5817:273,17,58,302,654,29,138,616,866,650
5822:840,197,5111,465,18791,13049,14793,1352,1002,3196
5834:2937,6278,37780,9741,3169,15695,775,354,17,302
5858:168,984,14593,5738,661,135,1400,5557,760,5480
5863:17,378,8,58,84,76,616,1744,654,285
5864:17,654,518,238,301,354,542,302,70,616
5865:347,11887,3112,1451,1790,888,26741,1499,1760,17855
5866:15,245,2955,2302,5117,1987,472,1382,103,5699
5876:29,84,8,58,17,616,654,76,302,650
5884:654,17,616,302,564,650,483,8,1476,76
5890:17,302,650,654,616,542,58,103,518,224
5891:17,302,654,76,616,58,8,866,84,29
5892:873,931,168,1276,719,431,4697,1539,2715,1460
5894:70,17,508,616,101,84,1023,226,364,518
5896:1765,5403,14817,41398,511,43442,25692,4604,65127,388
5904:10372,4114,26255,43598,45782,1546,16697,32733,3112,22920
5905:84,17,518,486,616,1102,302,654,554,542
5922:302,518,17,8,542,58,564,15,654,1023
5923:302,616,17,58,6,486,518,1405,542,654
5943:9106,654,4049,1407,4414,138,1693,302,364,162
5947:10860,39828,20261,554,353,65522,22192,32709,41071,1703
5956:17,58,103,787,1405,518,8,84,496,616
5964:322,2059,3028,17,7932,301,31478,60815,956,986
5978:4146,2857,70,6117,6901,26529,44385,3288,28279,78027
5990:674,58,302,654,6,616,7827,542,17,301
5994:15777,63574,64804,19135,17,302,654,76,616,58
6001:168,661,1081,13567,135,574,5557,76,719,760
6002:187,4919,76,1050,236,9793,3541,29849,8447,2266
6013:2631,5956,1772,18293,12236,12435,1878,3265,33390,23682
6018:17,58,302,1405,61,15,2024,245,1578,650
6020:4,698,24655,41385,14890,19795,21640,18975,10048,69251
6027:2088,11571,10162,22980,13294,853,3249,11447,12575,40390
6031:29,84,58,8,17,302,654,616,76,650
6062:17,245,15,364,616,654,508,1405,58,131
6067:1023,17,84,32,616,508,656,70,873,245
6073:17,616,58,518,84,29,8,650,736,1023
6076:302,654,616,58,1196,861,101,518,17,4025
6078:4550,9524,2265,32985,71805,3045,1913,40586,17,302
6083:5111,10997,11592,2548,13049,840,29147,3196,2055,10230
6093:4671,1077,9435,14259,9594,327,283,7468,1119,311
6109:84,17,650,226,236,508,224,302,947,70
6110:616,17,508,564,1410,58,1471,302,70,654
6118:518,327,787,101,656,17,1405,654,616,188
6128:654,84,302,58,650,1102,301,29,518,8
6135:866,361,238,669,698,262,873,2139,500,358
6137:654,84,302,58,650,1102,301,29,518,8
6139:616,17,542,518,302,654,1196,1511,8,101
6140:17,616,15,650,654,787,302,58,62,554
6145:6102,13186,29,1119,1405,9745,2030,18792,33218,1202
6146:17,302,654,76,616,58,8,866,84,29
6155:518,1382,3233,496,616,17,245,1405,542,736
6161:378,301,302,17,518,58,84,542,8,1790
6162:616,518,654,17,8,554,542,564,289,84
6164:58,140,76,650,262,787,780,1126,17,616
6179:16998,5319,27480,33228,54030,36865,15076,19840,69235,75388
6186:518,542,17,616,8,15,3233,245,999,787
6192:31528,58,354,302,616,654,224,6,76,1561
6202:302,616,564,542,654,356,17,8,58,289
6205:17,302,616,245,4904,61,508,1023,15,654
6207:364,17,654,58,8,1196,616,518,1511,409
6210:84,17,518,486,616,1102,302,654,542,736
6219:4755,10041,1352,2880,4825,1206,3107,1527,7859,11725
6228:542,103,8,245,7910,999,2302,17,3233,518
6270:119,8,245,5731,1472,15651,2797,962,50595,59973
6271:17,654,302,58,616,1245,29,1196,3101,363
6274:866,361,238,698,262,2139,500,358,409,901
6283:302,17,58,654,616,162,29,564,1535,1245
6290:39400,9905,54451,2232,61,495,296,490,2302,101
6292:245,518,1511,15,616,17,131,1405,508,65
6298:518,17,58,1405,542,654,3233,1126,289,486
6301:29,17,654,1133,508,1140,162,10474,356,302
6312:17,302,654,76,616,58,8,866,84,29
6331:81,8,31501,32,5320,3956,1535,1888,1126,3618
6336:5254,261,33117,3172,68466,3107,2677,11086,33789,13817
6338:2140,4854,4991,17798,21932,41145,11242,4588,1205,1471
6345:17,891,245,518,486,8,58,84,5176,999
6351:385,28166,5726,262,500,22801,19089,12011,4194,18892
6357:518,616,15,486,787,302,654,8,1511,902
6371:17,58,62,654,650,616,787,302,224,518
6391:17,302,654,76,616,58,8,866,84,29
6392:1023,76,224,650,91562,986,2600,302,10600,1050
6395:10328,26909,21232,73856,39512,7944,16554,37738,53922,1923
6404:76,168,17,654,2642,245,752,564,661,2139
6407:81,262,76,780,16404,103,17,731,656,500
6413:224,44,302,17,29,4414,654,616,1326,199
6420:168,14754,10267,5480,984,2153,1400,135,574,877
6450:302,616,17,15,650,8,542,58,486,518
6457:398,26715,17,44315,302,14470,77984,76,6454,114321
6469:302,58,17,70,654,76,542,138,101,364
6475:245,8,17,518,15,2302,483,542,364,1405
6520:245,15,17,518,364,564,61,54,508,496
6536:32347,2983,5195,6960,14906,16350,29732,14761,13700,15676
6543:84,17,518,486,616,1102,302,654,542,736
6555:616,518,654,17,8,554,542,564,289,84
6565:847,12580,16118,27548,6562,30864,24402,33680,27071,6398
6568:103,15,131,3017,2200,518,508,17,616,245
6569:378,7006,3107,1589,1991,11535,3915,5545,1455,6552
6587:302,17,58,650,616,3101,1140,224,29,62
6593:302,17,15,616,518,8,542,245,6,61
6594:17,1023,518,302,616,654,736,84,496,1102
6597:6901,1651,10692,4110,684,4146,2354,76,8129,12093
6600:226,17,616,81,70,364,245,15,8,1535
6601:17,302,654,76,289,94,542,238,254,361
6602:30436,3453,4671,4656,10500,3034,12501,21063,17486,7364
6603:12332,4575,12734,8167,17527,25910,8860,37042,57974,367
6641:17,65,654,542,15,787,302,245,873,327
6642:1201,5887,10860,13683,554,25363,353,19151,65522,61524
6655:716,70528,5041,62944,22390,89552,1119,15354,4299,24316
6658:17,518,1405,302,15,8,1511,736,616,101
6671:28076,9266,60351,736,27122,17517,81,2200,70,35381
6676:17,29,616,322,654,302,650,1140,162,84
6682:654,17,616,58,518,84,29,8,650,736
6694:6432,27741,36868,31969,4386,7048,86488,55305,18422,9003
6698:1352,1709,3704,3307,4444,4825,6379,2110,605,7422
6723:5557,6097,984,135,18240,5738,15009,3789,1400,5405
6724:17,361,616,76,4453,81,70,1200,2265,508
6725:1514,23957,2162,51507,1205,71988,59610,89550,441,104516
6728:84,902,17,1023,8,103,542,302,656,616
6735:616,518,654,17,8,554,542,289,564,486
6736:236,650,302,17,8861,289,776,1140,58,224
6737:518,17,8,245,1405,654,58,76,302,15
6749:168,2642,719,463,135,2153,801,2318,1081,5480
6755:17,1102,8,518,654,302,1023,736,301,70
6773:17,654,302,616,787,285,301,542,65,58
6792:302,616,17,518,15,8,654,84,58,861
6793:17,138,58,70,518,302,616,226,654,1023
6843:1471,787,1126,8,518,999,15,17,2193,327
6851:84,17,518,486,616,1102,302,654,554,542
6881:17,616,15,518,61,76,94,58,654,364
